saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel
S04978,26-07-2024 19:04,P1477,Sportswear_477,Sportswear,Black,XL,4,2210.3,1815.63,8841.2,7262.52,C24977,Bhuvana_4977,Tirunelveli,8.7139,77.7567,SP131,Salesperson_31,Cancelled,online
S04979,22-08-2023 18:29,P1478,Sarees_478,Sarees,Yellow,XS,3,511.92,432.09,1535.76,1296.27,C24978,Sathish_4978,Madurai,9.9252,78.1198,SP116,Salesperson_16,Shipped,online
S04980,26-08-2024 12:00,P1479,T-Shirts_479,T-Shirts,Blue,XS,1,209.97,175.36,209.97,175.36,C24979,Diya_4979,Vellore,12.9165,79.1325,SP143,Salesperson_43,Pending,online
S04981,20-02-2023 15:25,P1480,Kurta_480,Kurta,Grey,XS,1,994.67,663.11,994.67,663.11,C24980,Meena_4980,Erode,11.34,77.7172,SP109,Salesperson_9,Returned,in-store
S04982,15-05-2024 18:21,P1481,Kurta_481,Kurta,Grey,L,3,2430.49,1712.33,7291.47,5136.99,C24981,Diya_4981,Coimbatore,11.0168,76.9558,SP110,Salesperson_10,Returned,mobile_app
S04983,24-11-2023 16:59,P1482,T-Shirts_482,T-Shirts,Green,S,2,2103.26,1579.9,4206.52,3159.8,C24982,Meena_4982,Chennai,13.0827,80.2707,SP100,Salesperson_0,Cancelled,mobile_app
S04984,07-09-2023 11:49,P1483,Men's_483,Men's Shirts,Yellow,L,1,2259.06,1733,2259.06,1733,C24983,Meena_4983,Chennai,13.0827,80.2707,SP147,Salesperson_47,Cancelled,mobile_app
S04985,19-03-2024 18:27,P1484,Kid's_484,Kid's Wear,Green,XXL,4,1581.07,1295.66,6324.28,5182.64,C24984,Vishal_4984,Madurai,9.9252,78.1198,SP132,Salesperson_32,Shipped,in-store
S04986,06-02-2023 16:45,P1485,Jeans_485,Jeans,Green,XS,1,336.5,249.09,336.5,249.09,C24985,Aarav_4985,Vellore,12.9165,79.1325,SP143,Salesperson_43,Cancelled,online
S04987,07-02-2023 15:01,P1486,Jeans_486,Jeans,Blue,S,4,2092.55,1789.44,8370.2,7157.76,C24986,Lakshmi_4986,Vellore,12.9165,79.1325,SP114,Salesperson_14,Shipped,in-store
S04988,22-02-2024 19:42,P1487,Sarees_487,Sarees,White,XL,1,505.11,343.29,505.11,343.29,C24987,Karthik_4987,Madurai,9.9252,78.1198,SP111,Salesperson_11,Paid,mobile_app
S04989,18-01-2023 14:30,P1488,Sportswear_488,Sportswear,Green,XS,1,939.8,611.6,939.8,611.6,C24988,Diya_4988,Vellore,12.9165,79.1325,SP101,Salesperson_1,Cancelled,in-store
S04990,11-07-2023 10:28,P1489,T-Shirts_489,T-Shirts,Green,XL,2,769.08,662.49,1538.16,1324.98,C24989,Ravi_4989,Salem,11.6643,78.146,SP143,Salesperson_43,Paid,in-store
S04991,21-04-2023 20:46,P1490,Kurta_490,Kurta,Green,L,1,327.79,263.15,327.79,263.15,C24990,Sathish_4990,Erode,11.34,77.7172,SP148,Salesperson_48,Pending,in-store
S04992,26-02-2024 19:36,P1491,Kurta_491,Kurta,Yellow,XS,1,1226.32,1058.08,1226.32,1058.08,C24991,Kavin_4991,Tirunelveli,8.7139,77.7567,SP122,Salesperson_22,Returned,in-store
S04993,28-02-2023 20:55,P1492,Women's_492,Women's Dresses,Red,XS,1,371.47,242.55,371.47,242.55,C24992,Karthik_4992,Coimbatore,11.0168,76.9558,SP102,Salesperson_2,Cancelled,online
S04994,02-03-2023 12:27,P1493,Women's_493,Women's Dresses,White,XXL,1,491.85,323.6,491.85,323.6,C24993,Anu_4993,Salem,11.6643,78.146,SP145,Salesperson_45,Pending,online
S04995,07-12-2023 11:57,P1494,Kid's_494,Kid's Wear,Pink,S,1,496.77,417.45,496.77,417.45,C24994,Meena_4994,Chennai,13.0827,80.2707,SP100,Salesperson_0,Pending,in-store
S04996,17-08-2024 14:42,P1495,Kurta_495,Kurta,Red,L,3,2424.11,1647.17,7272.33,4941.51,C24995,Kavin_4995,Madurai,9.9252,78.1198,SP115,Salesperson_15,Returned,online
S04997,24-03-2024 11:54,P1496,Men's_496,Men's Shirts,Green,XXL,4,1674.67,1244.63,6698.68,4978.52,C24996,Lakshmi_4996,Tiruchirappalli,10.7905,78.7047,SP100,Salesperson_0,Pending,third-party
S04998,14-03-2024 19:57,P1497,T-Shirts_497,T-Shirts,Green,XXL,4,802.67,598.8,3210.68,2395.2,C24997,Vishal_4997,Tiruchirappalli,10.7905,78.7047,SP129,Salesperson_29,Returned,in-store
S04999,20-09-2023 19:14,P1498,Jeans_498,Jeans,Blue,L,3,2086.64,1754.85,6259.92,5264.55,C24998,Sanjay_4998,Madurai,9.9252,78.1198,SP135,Salesperson_35,Paid,in-store
S05000,04-02-2024 15:01,P1499,Women's_499,Women's Dresses,Pink,XXL,1,2224.39,1431.47,2224.39,1431.47,C24999,Priya_4999,Tiruchirappalli,10.7905,78.7047,SP107,Salesperson_7,Shipped,in-store
S05001,12-04-2023 12:39,P1000,Kurta_000,Kurta,Pink,XL,2,2477.23,2126.85,4954.46,4253.7,C25000,Ravi_5000,Salem,11.6643,78.146,SP100,Salesperson_0,Pending,in-store
S05002,13-10-2023 21:30,P1001,Jeans_001,Jeans,Red,M,1,2423.79,1592.2,2423.79,1592.2,C25001,Karthik_5001,Salem,11.6643,78.146,SP116,Salesperson_16,Paid,in-store
S05003,07-09-2024 18:24,P1002,Men's_002,Men's Shirts,Pink,XS,4,2270.32,1484.89,9081.28,5939.56,C25002,Priya_5002,Erode,11.34,77.7172,SP116,Salesperson_16,Cancelled,in-store
S05004,08-05-2023 14:10,P1003,Sportswear_003,Sportswear,Red,XS,2,1829.2,1509.74,3658.4,3019.48,C25003,Lakshmi_5003,Salem,11.6643,78.146,SP118,Salesperson_18,Returned,in-store
S05005,08-02-2023 14:17,P1004,Men's_004,Men's Shirts,Blue,M,1,1076.36,910.11,1076.36,910.11,C25004,Devi_5004,Coimbatore,11.0168,76.9558,SP131,Salesperson_31,Shipped,in-store
S05006,07-10-2024 21:39,P1005,T-Shirts_005,T-Shirts,Green,XL,3,1917.33,1234.38,5751.99,3703.14,C25005,Priya_5005,Madurai,9.9252,78.1198,SP133,Salesperson_33,Paid,online
S05007,04-08-2024 11:11,P1006,Kid's_006,Kid's Wear,White,XS,2,2113.09,1332.68,4226.18,2665.36,C25006,Diya_5006,Tirunelveli,8.7139,77.7567,SP100,Salesperson_0,Returned,in-store
S05008,23-02-2023 20:04,P1007,Men's_007,Men's Shirts,Pink,XL,2,1524.45,1199.73,3048.9,2399.46,C25007,Sathish_5007,Erode,11.34,77.7172,SP106,Salesperson_6,Pending,in-store
S05009,18-06-2024 18:34,P1008,Women's_008,Women's Dresses,Yellow,S,1,1362.48,825.1,1362.48,825.1,C25008,Devi_5008,Tirunelveli,8.7139,77.7567,SP123,Salesperson_23,Pending,in-store
S05010,15-03-2023 16:47,P1009,Jeans_009,Jeans,Green,S,1,1141.3,1020.28,1141.3,1020.28,C25009,Lakshmi_5009,Chennai,13.0827,80.2707,SP120,Salesperson_20,Cancelled,in-store
S05011,21-05-2023 15:22,P1010,Jeans_010,Jeans,Grey,XXL,1,1423.43,960.21,1423.43,960.21,C25010,Ravi_5010,Salem,11.6643,78.146,SP115,Salesperson_15,Returned,online
S05012,20-01-2024 16:13,P1011,T-Shirts_011,T-Shirts,Red,XXL,1,2033.78,1712.1,2033.78,1712.1,C25011,Bhuvana_5011,Salem,11.6643,78.146,SP131,Salesperson_31,Shipped,online
S05013,08-02-2023 12:40,P1012,Kid's_012,Kid's Wear,Yellow,XXL,1,603.25,470.74,603.25,470.74,C25012,Bhuvana_5012,Tiruchirappalli,10.7905,78.7047,SP138,Salesperson_38,Returned,in-store
S05014,03-04-2024 14:02,P1013,Men's_013,Men's Shirts,Blue,XS,4,1720.33,1508.18,6881.32,6032.72,C25013,Diya_5013,Tirunelveli,8.7139,77.7567,SP149,Salesperson_49,Pending,in-store
S05015,03-01-2024 20:07,P1014,Sarees_014,Sarees,Yellow,XL,3,476.41,355.71,1429.23,1067.13,C25014,Lakshmi_5014,Erode,11.34,77.7172,SP111,Salesperson_11,Shipped,in-store
S05016,03-08-2023 18:54,P1015,Sportswear_015,Sportswear,Maroon,XL,1,824.5,599.87,824.5,599.87,C25015,Anu_5015,Madurai,9.9252,78.1198,SP125,Salesperson_25,Paid,online
S05017,15-05-2023 17:25,P1016,Jeans_016,Jeans,Blue,L,1,2476.61,1861.96,2476.61,1861.96,C25016,Vishal_5016,Chennai,13.0827,80.2707,SP115,Salesperson_15,Paid,in-store
S05018,09-06-2024 16:29,P1017,T-Shirts_017,T-Shirts,Yellow,XL,3,1705.17,1510.3,5115.51,4530.9,C25017,Ganesh_5017,Chennai,13.0827,80.2707,SP145,Salesperson_45,Cancelled,in-store
S05019,10-12-2023 19:45,P1018,Sportswear_018,Sportswear,Blue,XL,3,1839.81,1596.27,5519.43,4788.81,C25018,Priya_5018,Coimbatore,11.0168,76.9558,SP119,Salesperson_19,Pending,online
S05020,04-08-2023 20:56,P1019,Kid's_019,Kid's Wear,Black,M,1,2389.68,1883.76,2389.68,1883.76,C25019,Devi_5019,Tirunelveli,8.7139,77.7567,SP144,Salesperson_44,Returned,in-store
S05021,05-09-2023 19:18,P1020,Sarees_020,Sarees,Green,XS,1,1129.8,887.26,1129.8,887.26,C25020,Karthik_5020,Tirunelveli,8.7139,77.7567,SP136,Salesperson_36,Shipped,in-store
S05022,02-06-2023 19:13,P1021,Sportswear_021,Sportswear,Yellow,L,2,916.04,707.74,1832.08,1415.48,C25021,Ravi_5021,Coimbatore,11.0168,76.9558,SP106,Salesperson_6,Pending,online
S05023,16-05-2023 14:51,P1022,Sportswear_022,Sportswear,Maroon,S,1,1574.87,1344.76,1574.87,1344.76,C25022,Aarav_5022,Salem,11.6643,78.146,SP148,Salesperson_48,Returned,online
S05024,31-05-2023 19:13,P1023,Sportswear_023,Sportswear,Pink,S,1,802.76,639.19,802.76,639.19,C25023,Ravi_5023,Salem,11.6643,78.146,SP120,Salesperson_20,Paid,online
S05025,30-03-2024 14:28,P1024,Women's_024,Women's Dresses,Pink,XS,2,1400.94,1224.61,2801.88,2449.22,C25024,Anu_5024,Tirunelveli,8.7139,77.7567,SP133,Salesperson_33,Cancelled,online
S05026,05-09-2023 12:44,P1025,Sportswear_025,Sportswear,Red,XS,4,1803.93,1582.44,7215.72,6329.76,C25025,Ganesh_5025,Tirunelveli,8.7139,77.7567,SP142,Salesperson_42,Pending,in-store
S05027,27-07-2024 13:27,P1026,Kid's_026,Kid's Wear,Blue,S,2,2037.33,1485.03,4074.66,2970.06,C25026,Meena_5026,Erode,11.34,77.7172,SP145,Salesperson_45,Cancelled,in-store
S05028,03-10-2024 16:50,P1027,Kurta_027,Kurta,Red,XS,4,1305.18,1137.27,5220.72,4549.08,C25027,Ganesh_5027,Tiruchirappalli,10.7905,78.7047,SP117,Salesperson_17,Shipped,in-store
S05029,05-06-2024 12:19,P1028,Kurta_028,Kurta,Blue,S,1,1297.94,841.88,1297.94,841.88,C25028,Lakshmi_5028,Tiruchirappalli,10.7905,78.7047,SP100,Salesperson_0,Shipped,online
S05030,05-02-2024 20:55,P1029,T-Shirts_029,T-Shirts,Pink,XS,3,1804.22,1293.28,5412.66,3879.84,C25029,Devi_5029,Coimbatore,11.0168,76.9558,SP147,Salesperson_47,Pending,online
S05031,16-02-2024 17:28,P1030,Sportswear_030,Sportswear,Green,L,1,2211.72,1914.31,2211.72,1914.31,C25030,Diya_5030,Tirunelveli,8.7139,77.7567,SP144,Salesperson_44,Shipped,in-store
S05032,07-03-2023 21:31,P1031,Men's_031,Men's Shirts,Black,S,1,223.55,153.27,223.55,153.27,C25031,Anu_5031,Vellore,12.9165,79.1325,SP147,Salesperson_47,Cancelled,online
S05033,03-05-2023 12:43,P1032,Sarees_032,Sarees,Green,XL,1,2073.61,1293.77,2073.61,1293.77,C25032,Karthik_5032,Erode,11.34,77.7172,SP132,Salesperson_32,Paid,in-store
S05034,27-05-2024 15:00,P1033,T-Shirts_033,T-Shirts,Black,XL,1,1586.95,1344.87,1586.95,1344.87,C25033,Ravi_5033,Erode,11.34,77.7172,SP144,Salesperson_44,Pending,in-store
S05035,03-03-2023 18:19,P1034,Men's_034,Men's Shirts,Red,XXL,1,1359.38,823.64,1359.38,823.64,C25034,Aarav_5034,Vellore,12.9165,79.1325,SP115,Salesperson_15,Shipped,online
S05036,03-10-2023 18:31,P1035,T-Shirts_035,T-Shirts,White,M,2,1398.29,1086.03,2796.58,2172.06,C25035,Karthik_5035,Vellore,12.9165,79.1325,SP143,Salesperson_43,Returned,mobile_app
S05037,19-04-2024 13:50,P1036,T-Shirts_036,T-Shirts,White,XS,3,901.59,679.22,2704.77,2037.66,C25036,Bhuvana_5036,Chennai,13.0827,80.2707,SP128,Salesperson_28,Shipped,mobile_app
S05038,25-07-2024 18:51,P1037,Kid's_037,Kid's Wear,Pink,S,1,401.22,359.76,401.22,359.76,C25037,Priya_5037,Tirunelveli,8.7139,77.7567,SP118,Salesperson_18,Pending,online
S05039,29-05-2023 17:17,P1038,T-Shirts_038,T-Shirts,Grey,M,1,2154.24,1884.53,2154.24,1884.53,C25038,Sathish_5038,Coimbatore,11.0168,76.9558,SP144,Salesperson_44,Shipped,mobile_app
S05040,15-03-2023 16:55,P1039,Men's_039,Men's Shirts,White,S,1,1761.26,1092.38,1761.26,1092.38,C25039,Karthik_5039,Tiruchirappalli,10.7905,78.7047,SP139,Salesperson_39,Cancelled,in-store
S05041,16-05-2023 20:07,P1040,Sarees_040,Sarees,Red,L,1,1451.21,990.09,1451.21,990.09,C25040,Sanjay_5040,Erode,11.34,77.7172,SP123,Salesperson_23,Cancelled,online
S05042,25-05-2023 16:22,P1041,Sarees_041,Sarees,Grey,XL,1,2482.38,1855.97,2482.38,1855.97,C25041,Sanjay_5041,Tiruchirappalli,10.7905,78.7047,SP143,Salesperson_43,Shipped,in-store
S05043,06-11-2023 17:00,P1042,Sarees_042,Sarees,Pink,XXL,1,1203.93,869.02,1203.93,869.02,C25042,Sanjay_5042,Coimbatore,11.0168,76.9558,SP124,Salesperson_24,Shipped,in-store
S05044,31-05-2023 10:50,P1043,T-Shirts_043,T-Shirts,Black,M,1,530.8,463.98,530.8,463.98,C25043,Lakshmi_5043,Chennai,13.0827,80.2707,SP131,Salesperson_31,Pending,online
S05045,25-07-2024 11:56,P1044,Men's_044,Men's Shirts,Grey,XXL,1,2348.3,1889.5,2348.3,1889.5,C25044,Lakshmi_5044,Coimbatore,11.0168,76.9558,SP143,Salesperson_43,Shipped,online
S05046,08-03-2024 15:50,P1045,Sportswear_045,Sportswear,Pink,XS,3,1297.57,913.25,3892.71,2739.75,C25045,Ganesh_5045,Tiruchirappalli,10.7905,78.7047,SP120,Salesperson_20,Paid,in-store
S05047,25-11-2023 12:40,P1046,Men's_046,Men's Shirts,Grey,XL,2,482.51,363.32,965.02,726.64,C25046,Anu_5046,Tiruchirappalli,10.7905,78.7047,SP124,Salesperson_24,Cancelled,online
S05048,07-08-2023 14:28,P1047,Kid's_047,Kid's Wear,Green,S,3,2005.59,1742.29,6016.77,5226.87,C25047,Meena_5047,Tirunelveli,8.7139,77.7567,SP118,Salesperson_18,Paid,online
S05049,25-09-2024 16:19,P1048,Jeans_048,Jeans,Black,L,2,315.4,191.41,630.8,382.82,C25048,Sathish_5048,Tirunelveli,8.7139,77.7567,SP108,Salesperson_8,Cancelled,in-store
S05050,08-10-2023 15:11,P1049,Sarees_049,Sarees,Red,XXL,2,443.53,396.06,887.06,792.12,C25049,Kavin_5049,Tiruchirappalli,10.7905,78.7047,SP105,Salesperson_5,Pending,online
S05051,09-10-2024 18:15,P1050,Kurta_050,Kurta,Yellow,S,2,908.26,667.56,1816.52,1335.12,C25050,Kavin_5050,Vellore,12.9165,79.1325,SP115,Salesperson_15,Returned,in-store
S05052,04-07-2023 18:29,P1051,Sarees_051,Sarees,Blue,M,1,2177.17,1785.91,2177.17,1785.91,C25051,Sathish_5051,Vellore,12.9165,79.1325,SP109,Salesperson_9,Returned,in-store
S05053,23-08-2024 16:40,P1052,Men's_052,Men's Shirts,Black,S,1,2046.36,1398.96,2046.36,1398.96,C25052,Kavin_5052,Tiruchirappalli,10.7905,78.7047,SP117,Salesperson_17,Shipped,in-store
S05054,29-06-2023 20:08,P1053,Sportswear_053,Sportswear,Blue,M,2,578.35,502.35,1156.7,1004.7,C25053,Priya_5053,Tirunelveli,8.7139,77.7567,SP102,Salesperson_2,Cancelled,in-store
S05055,12-07-2023 12:00,P1054,Jeans_054,Jeans,Yellow,M,2,2383.25,2134.87,4766.5,4269.74,C25054,Karthik_5054,Tirunelveli,8.7139,77.7567,SP144,Salesperson_44,Shipped,in-store
S05056,02-06-2023 18:50,P1055,Men's_055,Men's Shirts,Green,XS,2,2160.76,1509.18,4321.52,3018.36,C25055,Aarav_5055,Erode,11.34,77.7172,SP107,Salesperson_7,Shipped,online
S05057,14-02-2023 21:40,P1056,T-Shirts_056,T-Shirts,Blue,S,3,493.81,326.56,1481.43,979.68,C25056,Priya_5056,Salem,11.6643,78.146,SP116,Salesperson_16,Returned,mobile_app
S05058,23-09-2023 19:36,P1057,T-Shirts_057,T-Shirts,Grey,L,1,449.93,355.15,449.93,355.15,C25057,Diya_5057,Madurai,9.9252,78.1198,SP106,Salesperson_6,Cancelled,in-store
S05059,07-08-2023 19:45,P1058,Jeans_058,Jeans,Blue,XXL,1,1394.27,960.23,1394.27,960.23,C25058,Kavin_5058,Vellore,12.9165,79.1325,SP143,Salesperson_43,Paid,online
S05060,17-12-2023 16:34,P1059,Kurta_059,Kurta,Yellow,XS,2,2375.95,1775.81,4751.9,3551.62,C25059,Ravi_5059,Erode,11.34,77.7172,SP106,Salesperson_6,Pending,in-store
S05061,28-12-2023 20:53,P1060,Kid's_060,Kid's Wear,Green,XL,2,2078.08,1412.45,4156.16,2824.9,C25060,Lakshmi_5060,Tiruchirappalli,10.7905,78.7047,SP141,Salesperson_41,Paid,in-store
S05062,08-01-2023 11:59,P1061,Sarees_061,Sarees,Pink,M,2,1678.23,1450.11,3356.46,2900.22,C25061,Vishal_5061,Erode,11.34,77.7172,SP135,Salesperson_35,Returned,online
S05063,05-06-2024 21:53,P1062,Jeans_062,Jeans,Red,M,1,691.6,522.71,691.6,522.71,C25062,Karthik_5062,Tirunelveli,8.7139,77.7567,SP120,Salesperson_20,Returned,online
S05064,02-04-2023 15:35,P1063,Sarees_063,Sarees,Red,S,1,2177.73,1521.74,2177.73,1521.74,C25063,Priya_5063,Tiruchirappalli,10.7905,78.7047,SP145,Salesperson_45,Returned,in-store
S05065,20-08-2024 15:00,P1064,Kurta_064,Kurta,Red,L,2,1650.61,1069.04,3301.22,2138.08,C25064,Ravi_5064,Vellore,12.9165,79.1325,SP149,Salesperson_49,Cancelled,in-store
S05066,05-07-2023 12:32,P1065,T-Shirts_065,T-Shirts,Black,S,4,959.68,802.1,3838.72,3208.4,C25065,Lakshmi_5065,Madurai,9.9252,78.1198,SP131,Salesperson_31,Shipped,in-store
S05067,03-03-2023 21:06,P1066,Jeans_066,Jeans,Red,M,1,305.89,217.5,305.89,217.5,C25066,Lakshmi_5066,Erode,11.34,77.7172,SP102,Salesperson_2,Paid,in-store
S05068,03-12-2023 10:34,P1067,Kid's_067,Kid's Wear,Black,L,1,2484.26,2225.06,2484.26,2225.06,C25067,Sathish_5067,Erode,11.34,77.7172,SP146,Salesperson_46,Pending,online
S05069,04-05-2023 17:32,P1068,Kurta_068,Kurta,Red,S,2,792.85,703.54,1585.7,1407.08,C25068,Lakshmi_5068,Madurai,9.9252,78.1198,SP109,Salesperson_9,Paid,mobile_app
S05070,28-09-2023 11:35,P1069,Sportswear_069,Sportswear,Yellow,M,2,817.2,615.58,1634.4,1231.16,C25069,Lakshmi_5069,Chennai,13.0827,80.2707,SP125,Salesperson_25,Paid,online
S05071,07-08-2023 15:09,P1070,Sportswear_070,Sportswear,Red,L,2,361.73,313.59,723.46,627.18,C25070,Lakshmi_5070,Vellore,12.9165,79.1325,SP101,Salesperson_1,Paid,online
S05072,10-05-2023 19:20,P1071,Sarees_071,Sarees,Blue,S,2,930,829.02,1860,1658.04,C25071,Aarav_5071,Chennai,13.0827,80.2707,SP113,Salesperson_13,Cancelled,in-store
S05073,02-03-2023 17:47,P1072,Jeans_072,Jeans,White,M,1,1767.31,1163.85,1767.31,1163.85,C25072,Sathish_5072,Chennai,13.0827,80.2707,SP129,Salesperson_29,Shipped,in-store
S05074,20-02-2024 11:37,P1073,Sportswear_073,Sportswear,Green,XS,1,1071.2,755.47,1071.2,755.47,C25073,Priya_5073,Madurai,9.9252,78.1198,SP146,Salesperson_46,Paid,online
S05075,12-03-2023 10:50,P1074,Jeans_074,Jeans,Black,XXL,1,1331.83,835.68,1331.83,835.68,C25074,Bhuvana_5074,Tiruchirappalli,10.7905,78.7047,SP137,Salesperson_37,Paid,mobile_app
S05076,14-09-2024 17:06,P1075,Kid's_075,Kid's Wear,Pink,XXL,2,2126.67,1905.57,4253.34,3811.14,C25075,Sathish_5075,Madurai,9.9252,78.1198,SP107,Salesperson_7,Paid,in-store
S05077,31-07-2024 16:37,P1076,Sarees_076,Sarees,Black,XS,2,1469.7,988.05,2939.4,1976.1,C25076,Ravi_5076,Coimbatore,11.0168,76.9558,SP110,Salesperson_10,Pending,in-store
S05078,14-06-2023 14:08,P1077,Kurta_077,Kurta,Red,XS,1,1742.62,1425.06,1742.62,1425.06,C25077,Ganesh_5077,Madurai,9.9252,78.1198,SP109,Salesperson_9,Cancelled,online
S05079,09-06-2024 14:44,P1078,Jeans_078,Jeans,Grey,L,1,2248.62,1625.77,2248.62,1625.77,C25078,Devi_5078,Salem,11.6643,78.146,SP111,Salesperson_11,Shipped,mobile_app
S05080,18-01-2023 18:47,P1079,Men's_079,Men's Shirts,Yellow,M,2,1568.57,1218.01,3137.14,2436.02,C25079,Sathish_5079,Tirunelveli,8.7139,77.7567,SP131,Salesperson_31,Cancelled,online
S05081,04-09-2023 18:25,P1080,Sportswear_080,Sportswear,Green,XL,4,1896.51,1554.17,7586.04,6216.68,C25080,Ganesh_5080,Madurai,9.9252,78.1198,SP103,Salesperson_3,Shipped,in-store
S05082,15-07-2024 21:46,P1081,Jeans_081,Jeans,Green,S,2,348.29,312.2,696.58,624.4,C25081,Devi_5081,Chennai,13.0827,80.2707,SP105,Salesperson_5,Pending,in-store
S05083,10-02-2024 21:06,P1082,Kurta_082,Kurta,Maroon,XS,3,508.05,432.17,1524.15,1296.51,C25082,Ganesh_5082,Salem,11.6643,78.146,SP116,Salesperson_16,Shipped,mobile_app
S05084,26-07-2024 16:11,P1083,Kurta_083,Kurta,Yellow,XL,1,683.49,522.07,683.49,522.07,C25083,Sathish_5083,Tirunelveli,8.7139,77.7567,SP108,Salesperson_8,Returned,online
S05085,03-06-2024 19:21,P1084,Sportswear_084,Sportswear,Pink,XS,1,249.13,195.08,249.13,195.08,C25084,Bhuvana_5084,Erode,11.34,77.7172,SP144,Salesperson_44,Paid,in-store
S05086,03-10-2023 21:38,P1085,Kurta_085,Kurta,White,L,3,2059.53,1842.58,6178.59,5527.74,C25085,Kavin_5085,Salem,11.6643,78.146,SP121,Salesperson_21,Pending,online
S05087,04-05-2023 13:36,P1086,Sarees_086,Sarees,Grey,S,4,1704.28,1294.94,6817.12,5179.76,C25086,Ravi_5086,Vellore,12.9165,79.1325,SP144,Salesperson_44,Returned,online
S05088,13-05-2023 20:12,P1087,Sportswear_087,Sportswear,Grey,XL,2,2428.14,1828.73,4856.28,3657.46,C25087,Ganesh_5087,Salem,11.6643,78.146,SP100,Salesperson_0,Shipped,online
S05089,03-07-2023 13:01,P1088,Men's_088,Men's Shirts,White,L,2,2394.95,1602.63,4789.9,3205.26,C25088,Karthik_5088,Vellore,12.9165,79.1325,SP129,Salesperson_29,Shipped,mobile_app
S05090,04-01-2023 17:30,P1089,Men's_089,Men's Shirts,Pink,XS,3,1195.31,846.86,3585.93,2540.58,C25089,Kavin_5089,Vellore,12.9165,79.1325,SP109,Salesperson_9,Cancelled,in-store
S05091,25-07-2023 15:09,P1090,T-Shirts_090,T-Shirts,Green,L,1,964.82,681.1,964.82,681.1,C25090,Anu_5090,Chennai,13.0827,80.2707,SP138,Salesperson_38,Pending,third-party
S05092,20-07-2023 21:55,P1091,Kid's_091,Kid's Wear,Pink,XXL,1,823.95,606.8,823.95,606.8,C25091,Devi_5091,Coimbatore,11.0168,76.9558,SP145,Salesperson_45,Shipped,third-party
S05093,05-09-2024 12:55,P1092,T-Shirts_092,T-Shirts,Blue,L,3,1599.84,1062.1,4799.52,3186.3,C25092,Aarav_5092,Chennai,13.0827,80.2707,SP121,Salesperson_21,Pending,in-store
S05094,24-03-2024 12:20,P1093,Sportswear_093,Sportswear,Blue,XXL,4,370.13,331.74,1480.52,1326.96,C25093,Anu_5093,Erode,11.34,77.7172,SP102,Salesperson_2,Returned,in-store
S05095,13-01-2024 15:47,P1094,Kurta_094,Kurta,Pink,XL,1,400.07,306.78,400.07,306.78,C25094,Anu_5094,Chennai,13.0827,80.2707,SP112,Salesperson_12,Paid,in-store
S05096,07-10-2024 11:05,P1095,Kurta_095,Kurta,Pink,M,1,202.65,121.71,202.65,121.71,C25095,Ravi_5095,Tirunelveli,8.7139,77.7567,SP140,Salesperson_40,Paid,in-store
S05097,31-08-2024 21:40,P1096,Kid's_096,Kid's Wear,Grey,XL,1,2305.26,1412.17,2305.26,1412.17,C25096,Anu_5096,Tiruchirappalli,10.7905,78.7047,SP107,Salesperson_7,Pending,online
S05098,02-06-2023 19:50,P1097,T-Shirts_097,T-Shirts,Green,XL,2,764.5,658.27,1529,1316.54,C25097,Lakshmi_5097,Tirunelveli,8.7139,77.7567,SP115,Salesperson_15,Returned,online
S05099,28-02-2024 17:05,P1098,T-Shirts_098,T-Shirts,Blue,L,2,545.05,374.64,1090.1,749.28,C25098,Sanjay_5098,Chennai,13.0827,80.2707,SP105,Salesperson_5,Cancelled,online
S05100,13-01-2024 19:21,P1099,Women's_099,Women's Dresses,Maroon,XXL,3,982.07,825.39,2946.21,2476.17,C25099,Vishal_5099,Chennai,13.0827,80.2707,SP133,Salesperson_33,Shipped,third-party
S05101,08-05-2023 10:02,P1100,Men's_100,Men's Shirts,Blue,L,2,1095.53,892.77,2191.06,1785.54,C25100,Aarav_5100,Erode,11.34,77.7172,SP131,Salesperson_31,Paid,mobile_app
S05102,18-04-2023 13:25,P1101,Sarees_101,Sarees,Green,XS,1,1011.54,865.01,1011.54,865.01,C25101,Ravi_5101,Vellore,12.9165,79.1325,SP141,Salesperson_41,Paid,in-store
S05103,06-04-2024 13:30,P1102,Men's_102,Men's Shirts,Grey,M,2,1580.47,1333.27,3160.94,2666.54,C25102,Aarav_5102,Salem,11.6643,78.146,SP114,Salesperson_14,Pending,in-store
S05104,30-06-2024 18:38,P1103,Kurta_103,Kurta,Maroon,XL,1,1082.48,919.93,1082.48,919.93,C25103,Karthik_5103,Vellore,12.9165,79.1325,SP138,Salesperson_38,Shipped,online
S05105,21-08-2024 15:43,P1104,Sportswear_104,Sportswear,Green,XXL,2,1518.49,1053.31,3036.98,2106.62,C25104,Ganesh_5104,Salem,11.6643,78.146,SP126,Salesperson_26,Paid,in-store
S05106,10-10-2023 17:40,P1105,Men's_105,Men's Shirts,Yellow,XS,1,1813.39,1590.31,1813.39,1590.31,C25105,Diya_5105,Chennai,13.0827,80.2707,SP136,Salesperson_36,Paid,online
